domain,domain_count,urls
asm.org,5,"https://asm.org/articles/2025/may/raw-milk-microbiology-unfiltered-and-unfriendly;https://asm.org/articles/2025/may/raw-milk-microbiology-unfiltered-and-unfriendly;https://asm.org/articles/2025/may/raw-milk-microbiology-unfiltered-and-unfriendly;https://asm.org/articles/2025/may/raw-milk-microbiology-unfiltered-and-unfriendly;https://asm.org/articles/cultures-magazine/volume-4,-issue-4-2017/the-designer-baby-distraction"
pubs.rsc.org,5,https://pubs.rsc.org/en/content/articlelanding/2025/ta/d5ta01304f;https://pubs.rsc.org/en/content/articlehtml/2025/em/d4em00754a;https://pubs.rsc.org/en/content/articlelanding/2023/na/d2na00534d;https://pubs.rsc.org/en/content/articlehtml/2023/na/d2na00534d;https://pubs.rsc.org/en/content/articlehtml/2025/fo/d5fo01788b
uclahealth.org,5,https://www.uclahealth.org/news/article/observational-studies-shed-light-on-diet-soda-consumption;https://www.uclahealth.org/news/publication/essential-oils-have-gone-mainstream-offering-proven;https://www.uclahealth.org/news/publication/essential-oils-have-gone-mainstream-offering-proven;https://www.uclahealth.org/news/article/dangers-raw-milk-arise-bacteria;https://www.uclahealth.org/news/article/caffeine-making-you-anxious-5-things-know
environmentamerica.org,5,https://environmentamerica.org/minnesota/center/resources/too-close-to-home-nuclear-power-and-the-threat-to-drinking-water/;https://environmentamerica.org/texas/center/articles/new-study-coal-power-plants-contributed-to-27000-excess-deaths-of-texans-from-1999-2020/;https://environmentamerica.org/center/articles/how-coal-mining-harms-the-environment/;https://environmentamerica.org/sites/environment/files/AccidentsFactsheet-CoalAsh.pdf;https://environmentamerica.org/center/articles/does-offshore-wind-actually-kill-birds/
energy.ec.europa.eu,5,https://energy.ec.europa.eu/topics/nuclear-energy/radioactive-waste-and-spent-fuel_en;https://energy.ec.europa.eu/topics/nuclear-energy/radioactive-waste-and-spent-fuel_en;https://energy.ec.europa.eu/topics/research-and-technology/fusion-energy-and-iter_en;https://energy.ec.europa.eu/topics/nuclear-energy/radioactive-waste-and-spent-fuel_en;https://energy.ec.europa.eu/publications/land-use-change-impact-biofuels-consumed-eu_en
unicef.org,5,https://www.unicef.org/indonesia/parenting-village/health/stories/7-consequences-and-risks-not-getting-your-child-routinely-vaccinated;https://www.unicef.org/stories/why-vaccines-matter-children;https://www.unicef.org/stories/why-vaccines-matter-children;https://www.unicef.org/stories/why-vaccines-matter-children;https://www.unicef.org/indonesia/parenting-village/health/stories/7-consequences-and-risks-not-getting-your-child-routinely-vaccinated
imperial.ac.uk,5,https://www.imperial.ac.uk/a-z-research/carbon-capture-and-storage/;https://www.imperial.ac.uk/medicine/departments/school-public-health/environmental-research-group/research/microplastics/;https://www.imperial.ac.uk/news/261995/gene-drive-modified-mosquitoes-offer-tool/;https://www.imperial.ac.uk/news/articles/2026/childrens-extended-social-media-use-linked-to-increased-depression-and-anxiety-/;https://www.imperial.ac.uk/news/254034/plant-based-upfs-linked-with-higher-risk/
ift.onlinelibrary.wiley.com,5,https://ift.onlinelibrary.wiley.com/doi/10.1111/1750-3841.17407;https://ift.onlinelibrary.wiley.com/doi/10.1111/j.1541-4337.2007.00025.x;https://ift.onlinelibrary.wiley.com/doi/10.1111/1750-3841.15892;https://ift.onlinelibrary.wiley.com/doi/10.1111/1541-4337.12753;https://ift.onlinelibrary.wiley.com/doi/10.1111/1541-4337.13088
scribd.com,5,https://www.scribd.com/document/62865442/Social-Issue-Report-on-the-Ethics-of-Human-Cloning;https://www.scribd.com/document/143360257/Cloned-Food-Coming-to-a-Supermarket-Near-You;https://www.scribd.com/document/143360257/Cloned-Food-Coming-to-a-Supermarket-Near-You;https://www.scribd.com/document/866428823/TikTok-Algorithm-Study;https://www.scribd.com/document/827115270/Resolution-Paper-UNOOSA
spectrum.ieee.org,5,https://spectrum.ieee.org/will-5g-be-bad-for-our-health;https://spectrum.ieee.org/bird-deaths-from-wind-turbines;https://spectrum.ieee.org/d-wave-quantum;https://spectrum.ieee.org/environmental-impact-of-bitcoin-mining;https://spectrum.ieee.org/d-wave-quantum
ssh.com,5,https://www.ssh.com/academy/how-quantum-computing-threats-impact-cryptography-and-cybersecurity;https://www.ssh.com/academy/how-quantum-computing-threats-impact-cryptography-and-cybersecurity;https://www.ssh.com/academy/how-quantum-computing-threats-impact-cryptography-and-cybersecurity;https://www.ssh.com/academy/how-quantum-computing-threats-impact-cryptography-and-cybersecurity;https://www.ssh.com/academy/how-quantum-computing-threats-impact-cryptography-and-cybersecurity
polytechnique-insights.com,5,https://www.polytechnique-insights.com/en/columns/energy/carbon-footprint-of-nuclear-reactors-in-france/;https://www.polytechnique-insights.com/en/columns/health-and-biotech/biohacking-medical-promises-or-ethical-perils/;https://www.polytechnique-insights.com/en/columns/health-and-biotech/biohacking-medical-promises-or-ethical-perils/;https://www.polytechnique-insights.com/en/columns/energy/bitcoin-electricity-consumption-comparable-to-that-of-poland/;https://www.polytechnique-insights.com/en/columns/energy/bitcoin-electricity-consumption-comparable-to-that-of-poland/
mpi.govt.nz,5,https://www.mpi.govt.nz/dmsdocument/58054-Aspartame-questions-and-answers-fact-sheet;https://www.mpi.govt.nz/dmsdocument/25958-Food-from-cloned-animals;https://www.mpi.govt.nz/dmsdocument/25958-Food-from-cloned-animals;https://www.mpi.govt.nz/dmsdocument/7866-Review-of-Evidence-for-Health-Benefits-of-Raw-Milk-Consumption;https://www.mpi.govt.nz/food-safety-home/nutrients-added-food/iodine-added-food
ehsciences.org,5,https://ehsciences.org/wireless-health-facts/;https://ehsciences.org/powerlines-emf-elf-magnetic-fields-health/;https://ehsciences.org/powerlines-emf-elf-magnetic-fields-health/;https://ehsciences.org/powerlines-emf-elf-magnetic-fields-health/;https://ehsciences.org/safety-tips-for-reducing-cell-phone-and-wireless-radiation-exposure/
agrarforschungschweiz.ch,5,https://www.agrarforschungschweiz.ch/en/2020/06/raw-milk-and-raw-milk-products-affect-our-health/;https://www.agrarforschungschweiz.ch/en/2020/06/raw-milk-and-raw-milk-products-affect-our-health/;https://www.agrarforschungschweiz.ch/en/2020/06/raw-milk-and-raw-milk-products-affect-our-health/;https://www.agrarforschungschweiz.ch/en/2020/06/raw-milk-and-raw-milk-products-affect-our-health/;https://www.agrarforschungschweiz.ch/en/2023/03/what-impact-has-environmental-pesticide-contamination-on-the-organic-food-chain/
australianeggs.org.au,5,https://www.australianeggs.org.au/nutrition/cholesterol;https://www.australianeggs.org.au/nutrition/health-benefits;https://www.australianeggs.org.au/facts-and-tips/eating-raw-eggs;https://www.australianeggs.org.au/for-farmers/tools-and-training/salmonella-risk-assessment-toolkit/post-grading-processes;https://www.australianeggs.org.au/facts-and-tips/eating-raw-eggs
eatright.org,4,https://www.eatright.org/food/food-groups/dairy-and-alternatives/is-raw-milk-healthy;https://www.eatright.org/food/food-groups/dairy-and-alternatives/is-raw-milk-healthy;https://www.eatright.org/food/food-groups/dairy-and-alternatives/is-raw-milk-healthy;https://www.eatright.org/health/wellness/healthful-habits/the-health-benefits-of-tea
elifesciences.org,4,https://elifesciences.org/articles/33423;https://elifesciences.org/articles/81640;https://elifesciences.org/articles/03401;https://elifesciences.org/articles/03401
ecdc.europa.eu,4,https://www.ecdc.europa.eu/en/infectious-disease-topics/related-public-health-topics/immunisation-and-vaccines/faq-children;https://www.ecdc.europa.eu/en/news-events/early-estimates-seasonal-influenza-vaccine-effectiveness-against-influenza-requiring;https://www.ecdc.europa.eu/en/publications-data/hpv-vaccine-safe;https://www.ecdc.europa.eu/en/publications-data/covid-19-vaccine-effectiveness-hospitalisation--death-health-records
culligan.com,4,https://www.culligan.com/blog/side-effects-of-drinking-tap-water;https://www.culligan.com/blog/a-guide-to-lead-water-contamination-and-testing;https://www.culligan.com/blog/is-chlorinated-water-safe-to-drink;https://www.culligan.com/blog/plastic-water-bottle-pollution-how-you-can-help
openknowledge.worldbank.org,4,https://openknowledge.worldbank.org/entities/publication/d5c971ba-2e6a-5b11-bc4a-b831efed4b07;https://openknowledge.worldbank.org/entities/publication/9bc5c8ea-b18d-51ab-9615-83e99355caf7;https://openknowledge.worldbank.org/entities/publication/87744b74-de5e-55cf-8d7e-f3fdf3c4ce54;https://openknowledge.worldbank.org/entities/publication/2a664223-5287-57b9-94f0-ba92d0c33ba9
wwf.panda.org,4,https://wwf.panda.org/wwf_news/?8455466/Mining-impacts-affect-up-to-13-of-global-forest-ecosystems-and-tipped-to-rise-with-increased-demand-for-metals;https://wwf.panda.org/discover/our_focus/forests_practice/importance_forests/;https://wwf.panda.org/discover/our_focus/food_practice/sustainable_production/palm_oil/;https://wwf.panda.org/discover/knowledge_hub/where_we_work/amazon/amazon_threats/other_threats/logging_amazon
emerald.com,4,https://www.emerald.com/jener/article/164/3/97/399752/Briefing-Clean-coal-technology-a-holistic-approach;https://www.emerald.com/nbri/article/doi/10.1108/NBRI-09-2025-0116/1339030/When-autonomous-driving-meets-the-artificial;https://www.emerald.com/dprg/article/25/1/40/101692/CBDC-Fintech-and-cryptocurrency-for-financial;https://www.emerald.com/aaaj/article/37/5/1345/1228961/Asteroid-mining-vs-the-carbon-bubble-ethical?searchresult=1
bfr.bund.de,4,https://www.bfr.bund.de/cm/349/aluminium-containing-antiperspirants-contribute-to-aluminium-intake.pdf;https://www.bfr.bund.de/cm/349/avoiding-infections-what-should-be-considered-when-consuming-raw-milk.pdf;https://www.bfr.bund.de/cm/349/questions-and-answers-on-hormones-in-meat-an-milk.pdf;https://www.bfr.bund.de/cm/349/health-risk-assessment-of-mineral-water-with-very-low-mineral-content.pdf
binance.com,4,https://www.binance.com/en/square/post/701252;https://www.binance.com/en/square/post/581707;https://www.binance.com/en/square/post/321341330468785;https://www.binance.com/en/square/post/516850
conservation.org,4,https://www.conservation.org/learning/what-is-a-carbon-footprint;https://www.conservation.org/learning/deforestation-facts;https://www.conservation.org/learning/deforestation-facts;https://www.conservation.org/projects/amazon-reforestation
egginfo.co.uk,4,https://www.egginfo.co.uk/egg-nutrition-and-health/egg-nutrition-information/protein;https://www.egginfo.co.uk/egg-nutrition-and-health/egg-nutrition-information/protein/health-professionals;https://www.egginfo.co.uk/eggs-safety/salmonella;https://www.egginfo.co.uk/egg-safety
breastcancer.org,4,https://www.breastcancer.org/risk/risk-factors/antiperspirants;https://www.breastcancer.org/risk/risk-factors/antiperspirants;https://www.breastcancer.org/managing-life/diet-nutrition/breast-cancer-risk-reduction/foods/soy;https://www.breastcancer.org/managing-life/diet-nutrition/breast-cancer-risk-reduction/foods/soy
legislation.gov.uk,4,https://www.legislation.gov.uk/uksi/2016/614/contents;https://www.legislation.gov.uk/uksi/2016/614/contents;https://www.legislation.gov.uk/wsi/2018/647/contents;https://www.legislation.gov.uk/id/uksi/2014/3248
stop-genedrives.eu,4,https://www.stop-genedrives.eu/en/malaria/;https://www.stop-genedrives.eu/en/ecological-risks/;https://www.stop-genedrives.eu/en/regulation-of-gene-drive-organisms-at-the-international-level/;https://www.stop-genedrives.eu/en/gene-drives/gene-drive-faq/
massgeneralbrigham.org,4,https://www.massgeneralbrigham.org/en/patient-care/patient-visitor-information/covid-19/vaccine/side-effects;https://www.massgeneralbrigham.org/en/about/newsroom/articles/how-to-quit-vaping;https://www.massgeneralbrigham.org/en/about/newsroom/articles/are-eggs-heart-healthy;https://www.massgeneralbrigham.org/en/about/newsroom/articles/red-wine-good-for-heart
genevaenvironmentnetwork.org,4,https://www.genevaenvironmentnetwork.org/resources/updates/sea-level-rise-and-the-role-of-geneva/;https://www.genevaenvironmentnetwork.org/resources/updates/plastic-waste-management/;https://www.genevaenvironmentnetwork.org/resources/updates/plastics-and-health/;https://www.genevaenvironmentnetwork.org/resources/updates/plastics-and-health/
gfi.org,4,https://gfi.org/solutions/cultivated-meat-food-safety-controls/;https://gfi.org/science/the-science-of-cultivated-meat/;https://gfi.org/wp-content/uploads/2021/02/CleanMeatEvironment.pdf;https://gfi.org/initiatives/climate/environmental-benefits-of-alt-proteins/
fsc.org,4,https://fsc.org/en/blog/is-global-warming-real;https://fsc.org/en/blog/forest-conservation;https://fsc.org/en/blog/how-deforestation-affects-climate-change;https://fsc.org/en/illegal-logging
fred.stlouisfed.org,4,https://fred.stlouisfed.org/series/SPPOPGROWCHE;https://fred.stlouisfed.org/series/UNRATE;https://fred.stlouisfed.org/series/U6RATE;https://fred.stlouisfed.org/series/UNRATE
mayoclinicproceedings.org,4,https://www.mayoclinicproceedings.org/article/S0025-6196(11)63097-8/fulltext;https://www.mayoclinicproceedings.org/article/S0025-6196(11)63148-0/fulltext;https://www.mayoclinicproceedings.org/article/S0025-6196(11)63148-0/fulltext;https://www.mayoclinicproceedings.org/article/S0025-6196(11)63148-0/fulltext
meatthefacts.eu,4,https://meatthefacts.eu/home/activity/beyond-the-headlines/lab-grown-meat-promises-pitfalls-and-unresolved-challenges/;https://meatthefacts.eu/home/activity/beyond-the-headlines/lab-grown-meat-53-hazards-identified-by-fao-who/;https://meatthefacts.eu/home/activity/beyond-the-headlines/lab-grown-meat-53-hazards-identified-by-fao-who/;https://meatthefacts.eu/home/activity/beyond-the-headlines/lab-grown-meat-53-hazards-identified-by-fao-who/
natural-resources.canada.ca,4,https://natural-resources.canada.ca/energy-sources/renewable-energy/about-renewable-energy-canada;https://natural-resources.canada.ca/sites/nrcan/files/engagements/radwaste/Nuclear%20Waste%20Watch.pdf;https://natural-resources.canada.ca/energy-efficiency/transportation-energy-efficiency/biodiesel;https://natural-resources.canada.ca/forests-forestry/sustainable-forest-management/5-ways-canada-prevents-illegal-logging
medanta.org,4,https://www.medanta.org/patient-education-blog/dental-amalgam-restoration-reassessing-the-evidence-on-mercury-safety;https://www.medanta.org/patient-education-blog/20-power-packed-protein-sources-for-vegetarians;https://www.medanta.org/patient-education-blog/processed-plant-based-foods-potential-health-risks-you-should-know;https://www.medanta.org/patient-education-blog/how-much-protein-in-an-egg
bmjopen.bmj.com,4,https://bmjopen.bmj.com/content/9/9/e029794;https://bmjopen.bmj.com/content/9/9/e029794;https://bmjopen.bmj.com/content/11/2/e044364;https://bmjopen.bmj.com/content/11/2/e044222
publications.jrc.ec.europa.eu,4,https://publications.jrc.ec.europa.eu/repository/handle/JRC122455;https://publications.jrc.ec.europa.eu/repository/handle/JRC122455;https://publications.jrc.ec.europa.eu/repository/bitstream/JRC76862/lbna25673enn.pdf;https://publications.jrc.ec.europa.eu/repository/bitstream/JRC127189/JRC127189_01.pdf
publications.ersnet.org,4,https://publications.ersnet.org/content/erj/44/3/765;https://publications.ersnet.org/content/erj/35/1/2242;https://publications.ersnet.org/press/2024-12-vapes-and-cigarettes;https://publications.ersnet.org/content/erj/63/2/2301623
